epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,1876.26,0.31103,0.31567,0.3732,0.90862,0.82487,0.84401,0.90962,0.73909,0.82487,0.84401,0.90962,0.78495,0.68775,0.72483,0.82516,1.15491,0.00126267,0.00126267,0.00126267
100,1895.38,0.29011,0.28868,0.25642,0.88548,0.80805,0.85048,0.85821,0.69302,0.80805,0.85048,0.85821,0.72323,0.74658,0.82947,0.72889,1.18675,0.00125854,0.00125854,0.00125854
101,1914.04,0.27912,0.29635,0.25307,0.88356,0.87256,0.74947,0.87364,0.72456,0.87256,0.74947,0.87364,0.73678,0.67716,0.87908,0.78507,1.09787,0.00125442,0.00125442,0.00125442
102,1932.7,0.29757,0.27982,0.26074,0.88471,0.75002,0.78211,0.82948,0.65784,0.75002,0.78211,0.82948,0.69733,0.71626,0.85633,0.95158,1.12287,0.00125029,0.00125029,0.00125029
103,1951.34,0.30345,0.27028,0.26822,0.88662,0.77771,0.8455,0.85187,0.68133,0.77771,0.8455,0.85187,0.68622,0.68705,0.98513,0.88597,1.1082,0.00124617,0.00124617,0.00124617
104,1970.18,0.29384,0.29041,0.25724,0.89251,0.79675,0.86842,0.8599,0.68976,0.79675,0.86842,0.8599,0.72902,0.70569,0.8534,0.85238,1.17929,0.00124204,0.00124204,0.00124204
105,1988.85,0.2904,0.28723,0.24926,0.89849,0.848,0.74842,0.84588,0.68566,0.848,0.74842,0.84588,0.71015,0.70605,0.84754,0.93479,1.12813,0.00123791,0.00123791,0.00123791
106,2007.52,0.27574,0.28602,0.33628,0.88056,0.8544,0.82721,0.87255,0.72836,0.8544,0.82721,0.87255,0.75573,0.63653,0.88803,0.70714,1.06984,0.00123379,0.00123379,0.00123379
107,2026.16,0.28413,0.30655,0.26715,0.88434,0.88514,0.79067,0.85201,0.67674,0.88514,0.79067,0.85201,0.71037,0.6897,0.81836,0.77357,1.20204,0.00122966,0.00122966,0.00122966
108,2044.8,0.29287,0.28778,0.25687,0.88288,0.85837,0.72947,0.85647,0.71744,0.85837,0.72947,0.85647,0.74036,0.63246,0.78691,0.77279,1.12471,0.00122554,0.00122554,0.00122554
109,2063.48,0.28506,0.27741,0.25612,0.87851,0.85027,0.75579,0.88917,0.74047,0.85027,0.75579,0.88917,0.76173,0.62596,0.80351,0.6718,1.11393,0.00122141,0.00122141,0.00122141
110,2082.34,0.29742,0.31507,0.34235,0.89071,0.84889,0.79848,0.87002,0.72999,0.83406,0.84004,0.88952,0.74623,0.66171,0.84057,0.6712,1.18777,0.00121729,0.00121729,0.00121729
111,2100.96,0.28506,0.29312,0.26834,0.87717,0.84991,0.70796,0.87672,0.73595,0.89865,0.73409,0.90144,0.75755,0.64084,0.72444,0.79912,1.10542,0.00121316,0.00121316,0.00121316
112,2119.61,0.27663,0.28135,0.257,0.8692,0.91592,0.70149,0.83551,0.67433,0.93958,0.73135,0.85509,0.68981,0.65547,0.90392,0.81713,1.14914,0.00120903,0.00120903,0.00120903
113,2138.28,0.27671,0.28933,0.2529,0.88494,0.78443,0.82842,0.85814,0.72311,0.78443,0.82842,0.85814,0.72962,0.64842,0.86436,0.64854,1.16441,0.00120491,0.00120491,0.00120491
114,2156.92,0.28685,0.28501,0.26032,0.88053,0.80599,0.70316,0.77058,0.64966,0.80599,0.70316,0.77058,0.67884,0.71756,0.91568,0.95489,1.21745,0.00120078,0.00120078,0.00120078
115,2175.72,0.28011,0.29246,0.2507,0.8752,0.77676,0.8173,0.82677,0.71328,0.77676,0.8173,0.82921,0.72135,0.60395,0.76715,0.83775,1.12319,0.00119666,0.00119666,0.00119666
116,2194.36,0.26741,0.31484,0.24074,0.88069,0.81242,0.94518,0.90591,0.75399,0.81242,0.94518,0.90591,0.76022,0.6944,0.91184,0.63436,1.17261,0.00119253,0.00119253,0.00119253
117,2213.02,0.26829,0.26834,0.2429,0.8713,0.90509,0.84017,0.92641,0.75426,0.90509,0.84017,0.92641,0.80464,0.68651,0.85117,0.65706,1.13207,0.0011884,0.0011884,0.0011884
118,2231.99,0.27722,0.27534,0.24382,0.87983,0.83845,0.85474,0.87581,0.69969,0.83845,0.85474,0.87581,0.7392,0.72191,0.91063,0.66135,1.17883,0.00118428,0.00118428,0.00118428
119,2250.63,0.27648,0.27662,0.2405,0.87293,0.85959,0.70947,0.82786,0.68413,0.85959,0.70947,0.82786,0.71767,0.69952,0.83909,0.81797,1.15597,0.00118015,0.00118015,0.00118015
