epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,622.6,0.47151,0.5731,0.39843,0.9067,0.94264,0.86747,0.93604,0.82328,0.94264,0.86747,0.93604,0.79611,0.53631,0.93443,0.55452,0.95375,0.000850087,0.000850087,0.000850087
101,628.369,0.45661,0.51704,0.39606,0.88018,0.92116,0.81667,0.90098,0.76146,0.92116,0.81667,0.90098,0.75683,0.62983,0.91794,0.70245,1.01084,0.000841835,0.000841835,0.000841835
102,634.155,0.47779,0.54024,0.41536,0.89416,0.84424,0.7625,0.81086,0.69851,0.84424,0.7625,0.80547,0.68932,0.60729,0.8815,0.82172,1.02689,0.000833583,0.000833583,0.000833583
103,639.953,0.43614,0.50023,0.38016,0.87631,0.88125,0.8625,0.85097,0.73581,0.88125,0.8625,0.85097,0.74153,0.63819,0.91214,0.62807,1.0336,0.000825332,0.000825332,0.000825332
104,648.845,0.41583,0.46327,0.36395,0.87546,0.85766,0.85833,0.88441,0.78522,0.85766,0.85833,0.88441,0.78231,0.60988,0.91833,0.62138,1.01045,0.00081708,0.00081708,0.00081708
105,654.629,0.427,0.50922,0.38682,0.87116,0.90898,0.80833,0.83357,0.6897,0.90898,0.80833,0.83357,0.70397,0.58073,0.78752,0.7994,0.97958,0.000808828,0.000808828,0.000808828
106,660.423,0.45626,0.52767,0.40075,0.8803,0.78358,0.83333,0.86246,0.72994,0.78358,0.83333,0.86246,0.73649,0.61117,0.77082,0.73957,0.98898,0.000800577,0.000800577,0.000800577
107,666.213,0.45375,0.53354,0.40739,0.89352,0.88449,0.88347,0.91203,0.79606,0.88449,0.88347,0.91203,0.80448,0.64219,0.75347,0.61789,1.00302,0.000792325,0.000792325,0.000792325
108,672.013,0.43365,0.52826,0.36871,0.88777,0.94782,0.88333,0.96961,0.83481,0.94782,0.88333,0.96961,0.83733,0.55507,0.7286,0.49384,0.9428,0.000784073,0.000784073,0.000784073
109,678.376,0.42736,0.46317,0.34922,0.88194,0.99464,0.8625,0.95124,0.82327,0.99573,0.86346,0.97442,0.84046,0.60824,0.68964,0.50271,0.9909,0.000775822,0.000775822,0.000775822
110,684.186,0.41868,0.45842,0.34498,0.86531,0.89495,0.83333,0.92167,0.78065,0.89495,0.83333,0.92167,0.791,0.56843,0.82847,0.65342,0.95872,0.00076757,0.00076757,0.00076757
