epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,1130.64,0.49524,0.56586,0.4209,0.91997,0.91027,0.88895,0.93228,0.79394,0.91027,0.88895,0.93228,0.79519,0.6413,0.87201,0.54187,1.03947,0.00121316,0.00121316,0.00121316
112,1140.4,0.52749,0.57852,0.43836,0.94404,0.79117,0.86667,0.91566,0.79302,0.81612,0.85417,0.91364,0.79151,0.61235,0.91903,0.5709,1.03096,0.00120903,0.00120903,0.00120903
113,1150.35,0.51964,0.55948,0.44263,0.93776,0.80203,0.87149,0.92144,0.7744,0.80203,0.87149,0.92144,0.77014,0.61637,0.89466,0.63234,1.03509,0.00120491,0.00120491,0.00120491
114,1160.11,0.49418,0.55761,0.43647,0.93193,0.934,0.79407,0.92576,0.7883,0.934,0.79407,0.92187,0.77652,0.60919,0.83257,0.61089,1.01299,0.00120078,0.00120078,0.00120078
115,1169.85,0.50505,0.55922,0.45794,0.92479,0.83966,0.83649,0.87119,0.72516,0.83966,0.83649,0.87119,0.72089,0.67006,0.95146,0.72022,1.1043,0.00119666,0.00119666,0.00119666
116,1179.56,0.48381,0.55595,0.43156,0.92861,0.88308,0.80132,0.91851,0.78679,0.88308,0.80132,0.91851,0.77178,0.57639,0.82618,0.60733,1.01323,0.00119253,0.00119253,0.00119253
117,1189.22,0.49651,0.54167,0.41785,0.92088,0.87482,0.77292,0.82787,0.73322,0.87482,0.77292,0.83104,0.72339,0.57849,0.82819,0.779,1.01227,0.0011884,0.0011884,0.0011884
118,1199.15,0.50536,0.61865,0.42385,0.92491,0.8472,0.92294,0.94123,0.79565,0.8472,0.92294,0.94123,0.79393,0.59302,0.88532,0.53865,1.01558,0.00118428,0.00118428,0.00118428
119,1208.91,0.4805,0.58419,0.42961,0.91761,0.87874,0.8492,0.91366,0.75224,0.88734,0.85962,0.91548,0.72454,0.61426,0.86889,0.64202,1.04429,0.00118015,0.00118015,0.00118015
120,1218.72,0.50146,0.55847,0.41229,0.92048,0.87991,0.78867,0.84176,0.71799,0.87991,0.78867,0.84176,0.70516,0.60098,1.00457,0.78156,1.00849,0.00117603,0.00117603,0.00117603
121,1228.49,0.52679,0.5757,0.46795,0.93819,0.96038,0.83407,0.92812,0.82311,0.96038,0.83407,0.92812,0.79594,0.5318,0.95945,0.49348,0.969,0.0011719,0.0011719,0.0011719
122,1238.28,0.49938,0.60445,0.44028,0.90949,0.90787,0.82083,0.92659,0.77725,0.90787,0.82083,0.92659,0.77401,0.65803,1.00272,0.55345,1.05286,0.00116778,0.00116778,0.00116778
123,1248.27,0.47981,0.55088,0.42017,0.92295,0.94035,0.89167,0.95735,0.83061,0.94035,0.89167,0.95735,0.83257,0.60603,0.88449,0.40298,1.00039,0.00116365,0.00116365,0.00116365
