epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,435.066,0.66987,0.78032,0.61245,1.0131,0.6779,0.7125,0.68239,0.49843,0.6779,0.7125,0.682,0.52632,0.98926,1.17795,1.13336,1.27797,0.00138232,0.00138232,0.00138232
71,440.892,0.64339,0.73583,0.59074,0.98598,0.78614,0.69529,0.78657,0.61358,0.78614,0.69529,0.78657,0.6114,0.90382,1.08269,1.04313,1.25184,0.00137819,0.00137819,0.00137819
72,446.56,0.61932,0.7925,0.57616,0.97862,0.85824,0.6875,0.81138,0.66157,0.85824,0.6875,0.81065,0.65289,0.84904,1.0785,0.97736,1.15135,0.00137407,0.00137407,0.00137407
73,452.482,0.59363,0.7279,0.54533,0.99316,0.7179,0.73333,0.79214,0.61115,0.7179,0.73333,0.79214,0.62966,0.85329,1.10043,0.96752,1.15742,0.00136994,0.00136994,0.00136994
74,458.167,0.61992,0.71861,0.58736,0.98667,0.73841,0.82576,0.79353,0.60013,0.73841,0.82576,0.79599,0.59216,0.88264,1.09218,0.93363,1.16935,0.00136581,0.00136581,0.00136581
75,463.816,0.59093,0.65557,0.53307,0.94934,0.70559,0.7875,0.77942,0.59257,0.70559,0.7875,0.77942,0.58611,0.91925,1.1524,0.92557,1.2239,0.00136169,0.00136169,0.00136169
76,469.603,0.53559,0.64502,0.5152,0.93343,0.52688,0.85417,0.73192,0.61018,0.54362,0.87917,0.74981,0.59486,0.81372,1.08143,0.99807,1.1586,0.00135756,0.00135756,0.00135756
77,475.256,0.55431,0.64424,0.49481,0.95002,0.6247,0.70833,0.72628,0.58542,0.58702,0.75833,0.72969,0.586,0.79929,1.01587,1.09377,1.12835,0.00135344,0.00135344,0.00135344
78,480.928,0.57751,0.64181,0.50902,0.9669,0.73181,0.73921,0.75943,0.61285,0.73181,0.73921,0.75559,0.61747,0.82784,0.9586,1.06607,1.15633,0.00134931,0.00134931,0.00134931
79,486.616,0.55071,0.66967,0.49794,0.94873,0.83344,0.67964,0.72329,0.56079,0.83344,0.67964,0.72726,0.56986,0.90468,1.07802,1.11436,1.22247,0.00134519,0.00134519,0.00134519
80,492.222,0.56949,0.65076,0.50283,0.95147,0.67627,0.76667,0.71735,0.54251,0.67627,0.76667,0.71735,0.5561,0.87376,1.02804,1.11414,1.19341,0.00134106,0.00134106,0.00134106
81,498.029,0.56362,0.65584,0.48691,0.95155,0.69452,0.71272,0.75759,0.58063,0.69452,0.71272,0.76451,0.60791,0.83975,1.04746,1.01054,1.14541,0.00133693,0.00133693,0.00133693
82,503.704,0.58383,0.66596,0.46177,0.96807,0.71248,0.66595,0.76524,0.60334,0.60369,0.80131,0.7832,0.61169,0.89628,1.05881,0.952,1.21408,0.00133281,0.00133281,0.00133281
