epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,491.126,0.52557,0.64532,0.46498,0.90583,0.87806,0.8613,0.88128,0.72185,0.87806,0.8613,0.88128,0.70096,0.65697,1.01308,0.68655,1.00584,0.00122966,0.00122966,0.00122966
108,495.415,0.51316,0.65449,0.4414,0.90271,0.82969,0.87278,0.90174,0.74639,0.84332,0.88528,0.9179,0.72993,0.63002,1.03218,0.63688,0.97557,0.00122554,0.00122554,0.00122554
109,499.689,0.50008,0.55352,0.42519,0.89123,0.91181,0.86667,0.91404,0.75066,0.91181,0.86667,0.91404,0.73879,0.66308,0.89989,0.57535,1.00796,0.00122141,0.00122141,0.00122141
110,503.999,0.49098,0.53811,0.41942,0.87408,0.8485,0.88688,0.89485,0.74045,0.8485,0.88688,0.89485,0.71954,0.65777,0.88944,0.71005,1.00176,0.00121729,0.00121729,0.00121729
111,508.225,0.50069,0.57609,0.42805,0.89501,0.87071,0.82707,0.89639,0.74027,0.85543,0.81479,0.88057,0.73162,0.61982,0.96669,0.66199,1.00711,0.00121316,0.00121316,0.00121316
112,512.453,0.50737,0.59239,0.43753,0.89809,0.94614,0.77221,0.89485,0.74862,0.94614,0.77221,0.89485,0.75589,0.62876,0.80133,0.73956,0.99246,0.00120903,0.00120903,0.00120903
113,516.88,0.4958,0.56102,0.43206,0.89534,0.92671,0.81875,0.86509,0.72006,0.92671,0.81875,0.86509,0.71871,0.65055,0.80749,0.792,0.99222,0.00120491,0.00120491,0.00120491
114,521.115,0.49987,0.56594,0.43661,0.89704,0.85224,0.79761,0.85502,0.70241,0.85224,0.79761,0.85502,0.70882,0.6422,0.84472,0.81859,0.9895,0.00120078,0.00120078,0.00120078
115,525.452,0.4989,0.58867,0.44073,0.88464,0.79013,0.75408,0.80447,0.6568,0.79013,0.75408,0.80447,0.66867,0.67093,0.7724,0.92759,1.04015,0.00119666,0.00119666,0.00119666
116,529.721,0.48976,0.56053,0.43448,0.89433,0.90918,0.76057,0.86588,0.68726,0.90918,0.76057,0.86009,0.68304,0.69044,0.87467,0.81584,1.02065,0.00119253,0.00119253,0.00119253
